State,HR,BR,HRV,HRwfm,BRwfm
4,75,10,0.8,0.4,-0.22
4,75,10,0.8,-0.5,-0.03
4,75,10,0.8,-0.88,0.13
4,75,10,0.8,0.09,-1.38
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,75,10,0.8,1.1,2.46
4,75,10,0.8,-1.46,-0.36
4,75,10,0.8,-1.29,0.01
4,75,10,0.8,-0.81,0.38
4,75,10,0.8,-0.35,0.75
4,76,10,0.8,0,0
4,75,10,0.8,0.35,1.48
4,75,10,0.8,0.72,1.82
4,75,10,0.8,1.03,2.15
4,75,10,0.8,0.01,1.12
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,76,10,0.8,0,0
4,75,10,0.8,0.02,0.05
4,75,10,0.8,0.01,0.02
4,75,10,0.8,0.01,0.02
4,75,10,0.8,0.01,0.02
4,75,10,0.8,0.02,0.03
4,75,10,0.8,0.02,0.03
4,75,10,0.8,0.02,0.03
4,75,10,0.8,0.02,0.04
4,75,10,0.8,0.02,0.04
4,75,10,0.8,0,0.01
4,75,10,0.8,0.02,0.05
4,75,10,0.8,0,0.06
4,76,10,0.8,0,0
4,75,10,0.8,-0.06,0.09
4,75,10,0.8,-0.05,0.09
4,75,10,0.8,0.01,0.06
4,75,10,0.8,-0.03,0.08
4,75,10,0.8,-0.03,0.07
4,75,10,0.8,-0.02,0.07
4,75,10,0.8,-0.03,0.08
4,77,7,0.8,1.54,-0.73
4,75,10,0.8,0,0
4,77,7,0.8,-0.39,-0.41
4,77,7,0.8,-1.09,-0.26
4,77,7,0.8,-0.95,-0.14
4,77,7,0.8,-0.41,-0.06
4,77,7,0.8,-0.08,-0.01
4,75,10,0.8,0,0
4,75,10,0.8,0,0
4,77,7,0.8,0.76,-0.57
4,75,10,0.8,0,0
4,75,10,0.8,-0.01,0
4,75,10,0.8,-0.01,0
4,75,10,0.8,-0.01,0
4,75,10,0.8,-0.01,0.01
4,75,10,0.8,-0.01,0.01
4,75,10,0.8,-0.01,0.01
4,75,10,0.8,0,0.01
4,75,10,0.8,0,0.01
4,75,10,0.8,-0.01,0
4,77,7,0.8,-0.41,-1.7
4,77,7,0.8,-0.28,-1.64
4,77,7,0.8,-0.28,-1.58
4,77,7,0.8,-0.58,-1.74
4,77,7,0.8,-0.17,-1.45
4,77,7,0.8,0.4,-1.36
4,77,7,0.8,0.99,-1.26
4,77,7,0.8,-0.34,-1.52
4,77,7,0.8,1.05,-1.14
4,77,7,0.8,-0.69,-1.76
4,77,7,0.8,-0.84,-1.74
4,77,7,0.8,1.6,-0.9
4,77,7,0.8,1.2,-1.06
4,77,7,0.8,0.72,-1.21
4,77,7,0.8,0.31,-1.35
4,77,7,0.8,-0.77,-1.76
4,77,7,0.8,-0.2,-1.56
4,77,7,0.8,-0.5,-1.64
4,77,7,0.8,-0.76,-1.7
4,77,7,0.8,0.03,-1.46
4,76,7,0.8,0.42,-0.72
4,76,7,0.8,0.02,-1.58
4,76,7,0.8,0.28,-1.47
4,76,7,0.8,0.34,-1.36
4,76,7,0.8,0.33,-1.23
4,76,7,0.8,0.34,-1.09
4,76,7,0.8,0.39,-0.96
4,76,7,0.8,0.42,-0.83
4,76,7,0.8,0.39,-0.63
4,76,7,0.8,-0.41,-1.67
4,76,7,0.8,0.09,-0.51
4,77,7,0.8,0.52,-1.03
4,77,7,0.8,-0.06,-0.91
4,77,7,0.8,-0.24,-0.79
4,77,7,0.8,-0.11,-0.69
4,76,7,0.8,0.31,-0.56
4,76,7,0.8,-0.22,-0.54
4,76,7,0.8,-0.35,-0.5
4,76,7,0.8,-0.21,-0.49
4,77,7,0.8,-0.05,-0.6
4,76,7,0.8,0.2,-1.74
4,76,7,0.8,0.17,-1.16
4,76,7,0.8,0.31,-1.24
4,76,7,0.8,0.41,-1.33
4,76,7,0.8,0.46,-1.41
4,76,7,0.8,0.44,-1.48
4,76,7,0.8,0.38,-1.55
4,76,7,0.8,0.31,-1.62
4,76,7,0.8,0.26,-1.68
4,76,7,0.8,0.05,-1.06
4,76,7,0.8,0.08,-1.79
4,76,7,0.8,-0.23,-1.87
4,76,7,0.8,-0.3,-1.89
4,76,7,0.8,-0.3,-1.91
4,76,7,0.8,-0.3,-1.91
4,76,7,0.8,-0.41,-1.89
4,76,7,0.8,-0.65,-1.86
4,76,7,0.8,-0.84,-1.81
4,76,7,0.8,-0.77,-1.75
4,76,7,0.8,-0.08,-1.83
4,76,7,0.8,0.03,0.31
4,76,7,0.8,0.06,0.41
4,76,7,0.8,0.08,0.5
4,76,7,0.8,0.1,0.59
4,76,7,0.8,0,0.88
4,76,7,0.8,0.1,0.75
4,76,7,0.8,0.04,0.82
4,76,7,0.8,-0.03,0.21
4,76,7,0.8,0.11,0.68
4,76,7,0.8,-0.1,0.11
4,76,7,0.8,-0.13,0
4,76,7,0.8,-0.14,-0.1
4,76,7,0.8,-0.1,-0.86
4,76,7,0.8,-0.18,-0.76
4,76,7,0.8,-0.24,-0.65
4,76,7,0.8,-0.03,-0.96
4,76,7,0.8,-0.27,-0.43
4,76,7,0.8,-0.23,-0.32
4,76,7,0.8,-0.17,-0.21
4,76,7,0.8,-0.28,-0.54
4,76,7,0.8,-0.24,1.32
4,76,7,0.8,0.04,1.53
4,76,7,0.8,0.03,1.5
4,76,7,0.8,0.01,1.47
4,76,7,0.8,-0.04,1.44
4,76,7,0.8,-0.13,1.41
4,76,7,0.8,-0.23,1.38
4,76,7,0.8,-0.28,1.35
4,76,7,0.8,-0.16,1.28
4,76,7,0.8,0.05,1.56
4,76,7,0.8,-0.03,1.22
4,76,7,0.8,0.02,0.93
4,76,7,0.8,0.09,0.98
4,76,7,0.8,0.16,1.02
4,76,7,0.8,0.19,1.06
4,76,7,0.8,-0.08,1.25
4,76,7,0.8,0.13,1.12
4,76,7,0.8,0.07,1.15
4,76,7,0.8,0.02,1.18
4,76,7,0.8,0.17,1.09
4,76,7,0.8,0.02,1.7
4,76,7,0.8,0.03,1.64
4,76,7,0.8,-0.03,1.66
4,76,7,0.8,-0.07,1.67
4,76,7,0.8,-0.09,1.68
4,76,7,0.8,-0.09,1.69
4,76,7,0.8,-0.07,1.7
4,76,7,0.8,-0.02,1.7
4,76,7,0.8,0.02,1.7
4,76,7,0.8,0.06,1.62
4,76,7,0.8,0,1.7
4,76,7,0.8,0.03,1.69
4,76,7,0.8,0.07,1.68
4,76,7,0.8,0.1,1.67
4,76,7,0.8,0.1,1.66
4,76,7,0.8,0.08,1.64
4,76,7,0.8,0.07,1.62
4,76,7,0.8,0.06,1.6
4,76,7,0.8,0.05,1.58
4,76,7,0.8,0,1.7
4,77,6,0.8,0.11,1.29
4,77,6,0.8,0.17,1.25
4,77,6,0.8,0.19,1.23
4,77,6,0.8,0.03,1.32
4,77,6,0.8,0.2,1.2
4,77,6,0.8,0.11,1.2
4,77,6,0.8,-0.11,1.2
4,77,6,0.8,0.2,1.21
4,77,6,0.8,-0.02,1.36
4,77,6,0.8,-0.37,1.2
4,77,6,0.8,-0.02,1.42
4,76,7,0.8,0.04,1.61
4,77,6,0.8,0,1.59
4,77,6,0.8,-0.02,1.57
4,77,6,0.8,-0.02,1.55
4,77,6,0.8,-0.02,1.39
4,77,6,0.8,-0.01,1.51
4,77,6,0.8,-0.02,1.48
4,77,6,0.8,-0.02,1.45
4,77,6,0.8,-0.01,1.53
4,77,6,0.8,0.21,0.68
4,75,6,0.8,-0.24,0.24
4,75,6,0.8,-0.24,0.29
4,75,6,0.8,-0.17,0.35
4,75,6,0.8,-0.07,0.41
4,75,6,0.8,0,0.48
4,75,6,0.8,0.04,0.54
4,77,6,0.8,0.11,0.61
4,77,6,0.8,0.31,0.75
4,75,6,0.8,-0.19,0.19
4,77,6,0.8,0.34,0.89
4,77,6,0.8,-0.55,1.2
4,77,6,0.8,-0.57,1.19
4,77,6,0.8,-0.44,1.17
4,77,6,0.8,-0.19,1.14
4,77,6,0.8,0.34,0.82
4,77,6,0.8,0.27,1.06
4,77,6,0.8,0.35,1.01
4,77,6,0.8,0.35,0.95
4,77,6,0.8,0.07,1.11
4,75,6,0.8,0.05,-0.22
4,75,6,0.8,0.56,0.06
4,75,6,0.8,2.03,-0.13
4,75,6,0.8,1.9,-0.28
4,75,6,0.8,0.95,-0.38
4,75,6,0.8,0.33,-0.41
4,75,6,0.8,0.21,-0.37
4,75,6,0.8,0.22,-0.32
4,75,6,0.8,0.16,-0.27
4,75,6,0.8,-1.62,0.29
4,75,6,0.8,-0.03,-0.17
4,75,6,0.8,0.09,-0.1
4,75,6,0.8,0.12,-0.06
4,75,6,0.8,0.02,-0.03
4,75,6,0.8,-0.12,0
4,75,6,0.8,-0.2,0.03
4,75,6,0.8,-0.19,0.07
4,75,6,0.8,-0.15,0.11
4,75,6,0.8,-0.15,0.15
4,75,6,0.8,0,-0.13
4,72,7,0.9,0.7,3.25
4,72,7,0.9,0.61,3.35
4,72,7,0.9,0.47,3.41
4,72,7,0.9,0.74,3.13
4,72,7,0.9,0.35,3.45
4,72,7,0.9,0.29,3.43
4,72,7,0.9,0.13,3.38
4,72,7,0.9,0.37,3.44
4,72,7,0.9,0.8,2.98
4,72,7,0.9,-0.1,3.31
4,72,7,0.9,0.77,2.59
4,75,6,0.8,-2.87,0.53
4,75,6,0.8,-2.63,0.79
4,75,6,0.8,-1.6,1.06
4,75,6,0.8,-0.75,1.33
4,72,7,0.9,0.86,2.79
4,72,7,0.9,-0.25,1.87
4,72,7,0.9,0.03,2.12
4,72,7,0.9,0.45,2.37
4,75,6,0.8,-0.4,1.6
4,71,7,0.8,0,-0.04
4,71,7,0.8,0.02,0.11
4,71,7,0.8,0.06,0.26
4,72,7,0.9,0.12,0.42
4,72,7,0.9,0.17,0.59
4,72,7,0.9,0.2,0.77
4,72,7,0.9,0.18,0.95
4,72,7,0.9,0.02,1.33
4,72,7,0.9,-0.06,1.53
4,72,7,0.9,0.11,1.14
4,72,7,0.9,-0.17,1.93
4,72,7,0.9,-0.3,3.22
4,72,7,0.9,-0.37,3.11
4,72,7,0.9,-0.37,2.97
4,72,7,0.9,-0.36,2.83
4,72,7,0.9,-0.12,1.73
4,72,7,0.9,-0.36,2.49
4,72,7,0.9,-0.3,2.31
4,72,7,0.9,-0.23,2.12
4,72,7,0.9,-0.38,2.67
4,71,7,0.8,-0.07,-1.18
4,71,7,0.8,0.03,-1.54
4,71,7,0.8,-0.01,-1.51
4,71,7,0.8,-0.05,-1.47
4,71,7,0.8,-0.07,-1.43
4,71,7,0.8,-0.07,-1.39
4,71,7,0.8,-0.07,-1.35
4,71,7,0.8,-0.06,-1.3
4,71,7,0.8,-0.06,-1.24
4,71,7,0.8,0.05,-1.57
4,71,7,0.8,-0.06,-1.11
4,71,7,0.8,0.03,-0.96
4,71,7,0.8,0.01,-0.18
4,71,7,0.8,0.04,-0.31
4,71,7,0.8,0.05,-0.44
4,71,7,0.8,-0.01,-1.04
4,71,7,0.8,0.02,-0.67
4,71,7,0.8,0.03,-0.78
4,71,7,0.8,0.04,-0.87
4,71,7,0.8,0.04,-0.56
4,67,6,0.9,-0.03,-1.72
4,67,6,0.9,0,-1.73
4,67,6,0.9,0,-1.74
4,67,6,0.9,0,-1.74
4,67,6,0.9,0,-1.74
4,67,6,0.9,-0.01,-1.74
4,67,6,0.9,0,-1.74
4,67,6,0.9,0.02,-1.74
4,67,6,0.9,0.02,-1.73
4,67,6,0.9,-0.02,-1.73
4,67,6,0.9,-0.02,-1.72
4,71,7,0.8,0.04,-1.7
4,71,7,0.8,0.04,-1.69
4,71,7,0.8,0.02,-1.68
4,71,7,0.8,0,-1.66
4,71,7,0.8,0,-1.65
4,71,7,0.8,0.02,-1.63
4,71,7,0.8,0.04,-1.61
4,71,7,0.8,0.05,-1.59
4,71,7,0.8,0,-1.71
4,67,6,0.9,-0.19,-1.49
4,67,6,0.9,-0.22,-1.47
4,67,6,0.9,-0.12,-1.46
4,67,6,0.9,-0.06,-1.51
4,67,6,0.9,0.13,-1.45
4,67,6,0.9,0.18,-1.44
4,67,6,0.9,0.2,-1.44
4,67,6,0.9,0.03,-1.45
4,67,6,0.9,0.05,-1.53
4,67,6,0.9,0.2,-1.43
4,67,6,0.9,0.07,-1.58
4,67,6,0.9,-0.02,-1.71
4,67,6,0.9,-0.01,-1.7
4,67,6,0.9,-0.03,-1.68
4,67,6,0.9,-0.05,-1.67
4,67,6,0.9,0.08,-1.56
4,67,6,0.9,-0.01,-1.64
4,67,6,0.9,0.03,-1.62
4,67,6,0.9,0.06,-1.6
4,67,6,0.9,-0.04,-1.66
4,67,6,0.9,0.01,-0.91
4,67,6,0.9,-0.02,-0.94
4,67,6,0.9,0.02,-0.96
4,67,6,0.9,0.14,-0.99
4,67,6,0.9,0.21,-1.02
4,67,6,0.9,0.16,-1.05
4,67,6,0.9,0.05,-1.08
4,67,6,0.9,-0.08,-1.14
4,67,6,0.9,-0.11,-1.17
4,67,6,0.9,-0.04,-1.11
4,67,6,0.9,-0.09,-1.23
4,67,6,0.9,-0.11,-1.2
4,67,6,0.9,0.14,-1.4
4,67,6,0.9,0.02,-1.38
4,67,6,0.9,-0.13,-1.36
4,67,6,0.9,0.18,-1.42
4,67,6,0.9,-0.19,-1.32
4,67,6,0.9,-0.11,-1.29
4,67,6,0.9,-0.07,-1.26
4,67,6,0.9,-0.21,-1.34
4,67,6,0.9,-0.1,-0.52
4,62,6,0.9,0.09,-0.31
4,62,6,0.9,0.08,-0.33
4,62,6,0.9,0.05,-0.35
4,62,6,0.9,0.02,-0.37
4,62,6,0.9,-0.01,-0.4
4,62,6,0.9,-0.01,-0.43
4,62,6,0.9,0,-0.46
4,67,6,0.9,-0.03,-0.49
4,67,6,0.9,-0.15,-0.55
4,67,6,0.9,0.03,-0.82
4,67,6,0.9,-0.05,-0.62
4,67,6,0.9,-0.12,-0.59
4,67,6,0.9,0.04,-0.85
4,67,6,0.9,0.02,-0.79
4,67,6,0.9,0.05,-0.88
4,67,6,0.9,-0.02,-0.73
4,67,6,0.9,-0.02,-0.69
4,67,6,0.9,-0.01,-0.66
4,67,6,0.9,0.01,-0.76
4,62,6,0.9,0.01,-0.1
4,62,6,0.9,0.01,0.03
4,62,6,0.9,0.02,0.01
4,62,6,0.9,0.03,-0.01
4,62,6,0.9,0,-0.03
4,62,6,0.9,-0.05,-0.05
4,62,6,0.9,-0.05,-0.06
4,62,6,0.9,-0.01,-0.08
4,62,6,0.9,-0.05,-0.12
4,62,6,0.9,0.02,0.05
4,62,6,0.9,-0.13,-0.16
4,62,6,0.9,0.08,-0.29
4,62,6,0.9,0.06,-0.27
4,62,6,0.9,0.04,-0.26
4,62,6,0.9,0.05,-0.24
4,62,6,0.9,-0.12,-0.14
4,62,6,0.9,0.05,-0.21
4,62,6,0.9,0.01,-0.19
4,62,6,0.9,-0.07,-0.17
4,62,6,0.9,0.06,-0.23
4,62,6,1,0.01,0.26
4,62,6,1,-0.02,0.38
4,62,6,1,0.07,0.36
4,62,6,1,0.1,0.34
4,62,6,1,0.08,0.32
4,62,6,1,0.03,0.31
4,62,6,1,-0.01,0.29
4,62,6,1,-0.03,0.28
4,62,6,1,-0.01,0.27
4,62,6,1,0,0.25
4,62,6,0.9,0.01,0.11
4,62,6,1,0,0.22
4,62,6,1,0.03,0.2
4,62,6,1,0.04,0.18
4,62,6,1,0.01,0.17
4,62,6,0.9,-0.03,0.15
4,62,6,0.9,-0.03,0.13
4,62,6,1,-0.01,0.23
4,62,6,0.9,0.04,0.09
4,62,6,0.9,0.04,0.07
4,62,6,1,0.16,0.58
4,62,6,1,0.08,0.58
4,62,6,1,0.02,0.58
4,62,6,1,0,0.58
4,62,6,1,-0.03,0.55
4,62,6,1,0.02,0.57
4,62,6,1,0,0.56
4,62,6,1,0.18,0.58
4,62,6,1,0.02,0.57
4,62,6,1,0.1,0.58
4,62,6,1,0.01,0.57
4,62,6,1,-0.01,0.56
4,62,6,1,-0.11,0.42
4,62,6,1,-0.1,0.45
4,62,6,1,-0.1,0.47
4,62,6,1,-0.09,0.4
4,62,6,1,-0.08,0.52
4,62,6,1,-0.02,0.53
4,62,6,1,0.01,0.55
4,62,6,1,-0.1,0.49
4,62,6,1,-0.04,0.39
4,62,6,1,0.03,0.28
4,62,6,1,0.01,0.3
4,62,6,1,0.02,0.31
4,62,6,1,0.05,0.33
4,62,6,1,0.07,0.34
4,62,6,1,0.04,0.36
4,62,6,1,-0.02,0.37
4,62,6,1,-0.02,0.4
4,62,6,1,0.02,0.41
4,62,6,1,-0.04,0.54
4,62,6,1,0,0.44
4,62,6,1,-0.03,0.45
4,62,6,1,-0.03,0.47
4,62,6,1,-0.03,0.48
4,62,6,1,-0.04,0.49
4,62,6,1,-0.06,0.5
4,62,6,1,-0.06,0.52
4,62,6,1,-0.05,0.53
4,62,6,1,0.03,0.43
4,66,6,0.9,-0.03,0.12
4,66,6,0.9,-0.06,0.11
4,66,6,0.9,-0.06,0.1
4,66,6,0.9,-0.01,0.09
4,66,6,0.9,0,0.13
4,66,6,0.9,0.04,0.08
4,66,6,0.9,-0.01,0.07
4,66,6,0.9,-0.06,0.06
4,66,6,0.9,0.03,0.08
4,66,6,0.9,-0.05,0.05
4,66,6,0.9,0.01,0.14
