BR,HR,RRI,MOVING,DETECT,NO_ONE,STABLE
0.00103841,54.55,1.1,Y,Y,Y,Y
0.001376133,42.86,1.4,Y,Y,Y,Y
0.001650331,85.71,0.7,Y,Y,Y,Y
0.001843187,80,0.75,Y,Y,Y,Y
0.001998763,75,0.8,Y,Y,Y,Y
0.002168176,85.71,0.7,Y,Y,Y,Y
0.002344399,80,0.75,Y,Y,Y,Y
0.002496138,85.71,0.7,Y,Y,Y,Y
0.002627474,85.71,0.7,Y,Y,Y,Y
0.002748143,44.44,1.35,Y,Y,Y,Y
0.002851545,92.31,0.65,Y,Y,Y,Y
0.002946106,100,0.6,Y,Y,Y,Y
0.003038165,46.15,1.3,Y,Y,Y,Y
0.003110505,92.31,0.65,Y,Y,Y,Y
0.003141846,100,0.6,Y,Y,Y,Y
0.003123743,100,0.6,Y,Y,Y,Y
0.003063724,85.71,0.7,Y,Y,Y,Y
0.002972309,109.09,0.55,Y,Y,Y,Y
0.002842083,92.31,0.65,Y,Y,Y,Y
0.002658412,50,1.2,Y,Y,Y,Y
0.00242296,92.31,0.65,Y,Y,Y,Y
0.002138136,60,1,Y,Y,Y,Y
0.001812468,63.16,0.95,Y,Y,Y,Y
0.00148371,100,0.6,Y,Y,Y,Y
0.001182547,50,1.2,Y,Y,Y,Y
0.000898439,100,0.6,Y,Y,Y,Y
0.000607759,92.31,0.65,Y,Y,Y,Y
0.000307601,92.31,0.65,Y,Y,Y,Y
0.0000126,48,1.25,Y,Y,Y,Y
-0.000250444,85.71,0.7,Y,Y,Y,Y
-0.000460859,48,1.25,Y,Y,Y,Y
-0.000633214,150,0.4,Y,Y,Y,Y
-0.000810865,66.67,0.9,Y,Y,Y,Y
-0.001015439,100,0.6,Y,Y,Y,Y
-0.00122603,57.14,1.05,Y,Y,Y,Y
-0.001428917,240,0.25,Y,Y,Y,Y
-0.001623453,100,0.6,Y,Y,Y,Y
-0.001795597,85.71,0.7,Y,Y,Y,Y
-0.001956617,60,1,Y,Y,Y,Y
-0.002145554,200,0.3,Y,Y,Y,Y
-0.002340117,92.31,0.65,Y,Y,Y,Y
-0.002479341,92.31,0.65,Y,Y,Y,Y
-0.002558697,100,0.6,Y,Y,Y,Y
-0.002608743,92.31,0.65,Y,Y,Y,Y
-0.00264887,92.31,0.65,Y,Y,Y,Y
-0.002680465,100,0.6,Y,Y,Y,Y
-0.002689992,100,0.6,Y,Y,Y,Y
-0.002660713,92.31,0.65,Y,Y,Y,Y
-0.002586367,100,0.6,Y,Y,Y,Y
-0.002481502,100,0.6,Y,Y,Y,Y
-0.002369865,92.31,0.65,Y,Y,Y,Y
-0.002253152,100,0.6,Y,Y,Y,Y
-0.002117167,92.31,0.65,Y,Y,Y,Y
-0.00195777,100,0.6,Y,Y,Y,Y
-0.001781961,100,0.6,Y,Y,Y,Y
-0.001614143,92.31,0.65,Y,Y,Y,Y
-0.001484383,109.09,0.55,Y,Y,Y,Y
-0.001380199,48,1.25,Y,Y,Y,Y
-0.001247105,100,0.6,Y,Y,Y,Y
-0.001063168,50,1.2,Y,Y,Y,Y
-0.000863442,92.31,0.65,Y,Y,Y,Y
-0.000686756,60,1,Y,Y,Y,Y
-0.000544366,240,0.25,Y,Y,Y,Y
-0.000423898,92.31,0.65,Y,Y,Y,Y
-0.000300159,63.16,0.95,Y,Y,Y,Y
-0.000151592,200,0.3,Y,Y,Y,Y
0.0000119,92.31,0.65,Y,Y,Y,Y
0.000159407,100,0.6,Y,Y,Y,Y
0.000278679,171.43,0.35,Y,Y,Y,Y
0.000380555,66.67,0.9,Y,Y,Y,Y
0.000476289,44.44,1.35,Y,Y,Y,Y
0.000569272,85.71,0.7,Y,Y,Y,Y
0.000659948,150,0.4,Y,Y,Y,Y
0.000720466,40,1.5,Y,Y,Y,Y
0.000726958,92.31,0.65,Y,Y,Y,Y
0.000730261,171.43,0.35,Y,Y,Y,Y
0.000795708,46.15,1.3,Y,Y,Y,Y
0.000916807,200,0.3,Y,Y,Y,Y
0.001046742,92.31,0.65,Y,Y,Y,Y
0.001159356,92.31,0.65,Y,Y,Y,Y
0.001254554,57.14,1.05,Y,Y,Y,Y
0.001342556,171.43,0.35,Y,Y,Y,Y
0.001445307,92.31,0.65,Y,Y,Y,Y
0.001566541,92.31,0.65,Y,Y,Y,Y
0.001671291,42.86,1.4,Y,Y,Y,Y
0.001731014,100,0.6,Y,Y,Y,Y
0.001773806,92.31,0.65,Y,Y,Y,Y
0.001855154,54.55,1.1,Y,Y,Y,Y
0.001989082,240,0.25,Y,Y,Y,Y
0.00216729,46.15,1.3,Y,Y,Y,Y
0.002386273,85.71,0.7,Y,Y,Y,Y
0.002608312,92.31,0.65,Y,Y,Y,Y
0.002765238,100,0.6,Y,Y,Y,Y
0.002839826,92.31,0.65,Y,Y,Y,Y
0.00289143,100,0.6,Y,Y,Y,Y
0.002937529,85.71,0.7,Y,Y,Y,Y
0.002854046,100,0.6,Y,Y,Y,Y
0.002531868,92.31,0.65,Y,Y,Y,Y
0.002079299,100,0.6,Y,Y,Y,Y
0.001671507,92.31,0.65,Y,Y,Y,Y
0.001329709,150,0.4,Y,Y,Y,Y
0.000989928,70.59,0.85,Y,Y,Y,Y
0.000615051,46.15,1.3,Y,Y,Y,Y
0.000196823,100,0.6,Y,Y,Y,Y
-0.000246064,100,0.6,Y,Y,Y,Y
-0.000684395,92.31,0.65,Y,Y,Y,Y
-0.001101619,100,0.6,Y,Y,Y,Y
-0.001488503,92.31,0.65,Y,Y,Y,Y
-0.001832236,100,0.6,Y,Y,Y,Y
-0.002100332,100,0.6,Y,Y,Y,Y
-0.002267723,92.31,0.65,Y,Y,Y,Y
-0.002361398,100,0.6,Y,Y,Y,Y
-0.002424543,100,0.6,Y,Y,Y,Y
-0.002468031,100,0.6,Y,Y,Y,Y
-0.002476118,100,0.6,Y,Y,Y,Y
-0.002443803,109.09,0.55,Y,Y,Y,Y
-0.002388398,100,0.6,Y,Y,Y,Y
-0.00231134,100,0.6,Y,Y,Y,Y
-0.002210393,109.09,0.55,Y,Y,Y,Y
-0.002123985,100,0.6,Y,Y,Y,Y
-0.002106013,50,1.2,Y,Y,Y,Y
-0.002173326,100,0.6,Y,Y,Y,Y
-0.00230248,92.31,0.65,Y,Y,Y,Y
-0.002481744,66.67,0.9,Y,Y,Y,Y
-0.002752309,150,0.4,Y,Y,Y,Y
-0.003148326,100,0.6,Y,Y,Y,Y
-0.003579243,92.31,0.65,Y,Y,Y,Y
-0.003852458,100,0.6,Y,Y,Y,Y
-0.003849299,50,1.2,Y,Y,Y,Y
-0.003610772,50,1.2,Y,Y,Y,Y
-0.003252877,100,0.6,Y,Y,Y,Y
-0.002843179,100,0.6,Y,Y,Y,Y
-0.002359835,50,1.2,Y,Y,Y,Y
-0.001757089,100,0.6,Y,Y,Y,Y
-0.001027608,66.67,0.9,Y,Y,Y,Y
-0.000209102,200,0.3,Y,Y,Y,Y
0.00063196,63.16,0.95,Y,Y,Y,Y
0.001417635,70.59,0.85,Y,Y,Y,Y
0.00209973,100,0.6,Y,Y,Y,Y
0.0027155,50,1.2,Y,Y,Y,Y
0.003318997,100,0.6,Y,Y,Y,Y
0.003867118,92.31,0.65,Y,Y,Y,Y
0.004297893,200,0.3,Y,Y,Y,Y
0.004630878,63.16,0.95,Y,Y,Y,Y
0.00488933,92.31,0.65,Y,Y,Y,Y
0.005067002,100,0.6,Y,Y,Y,Y
0.005165134,92.31,0.65,Y,Y,Y,Y
0.005173229,50,1.2,Y,Y,Y,Y
0.005076753,100,0.6,Y,Y,Y,Y
0.004886745,100,0.6,Y,Y,Y,Y
0.004637685,100,0.6,Y,Y,Y,Y
0.004352918,50,1.2,Y,Y,Y,Y
0.004021832,100,0.6,Y,Y,Y,Y
0.003643307,92.31,0.65,Y,Y,Y,Y
0.003258045,92.31,0.65,Y,Y,Y,Y
0.002861054,50,1.2,Y,Y,Y,Y
0.002380516,100,0.6,Y,Y,Y,Y
0.001844428,100,0.6,Y,Y,Y,Y
0.001374034,50,1.2,Y,Y,Y,Y
0.000990452,100,0.6,Y,Y,Y,Y
0.000615494,100,0.6,Y,Y,Y,Y
0.00020211,48,1.25,Y,Y,Y,Y
-0.000238553,171.43,0.35,Y,Y,Y,Y
-0.000680426,70.59,0.85,Y,Y,Y,Y
-0.001107307,48,1.25,Y,Y,Y,Y
-0.001514625,100,0.6,Y,Y,Y,Y
-0.001901308,100,0.6,Y,Y,Y,Y
-0.002260886,100,0.6,Y,Y,Y,Y
-0.002587682,100,0.6,Y,Y,Y,Y
-0.0028795,100,0.6,Y,Y,Y,Y
-0.00313748,100,0.6,Y,Y,Y,Y
-0.003361796,92.31,0.65,Y,Y,Y,Y
-0.003521833,100,0.6,Y,Y,Y,Y
-0.003593961,100,0.6,Y,Y,Y,Y
-0.003614273,48,1.25,Y,Y,Y,Y
-0.003617253,92.31,0.65,Y,Y,Y,Y
-0.003591442,48,1.25,Y,Y,Y,Y
-0.003523575,60,1,Y,Y,Y,Y
-0.003413237,200,0.3,Y,Y,Y,Y
-0.003261333,44.44,1.35,Y,Y,Y,Y
-0.00307815,50,1.2,Y,Y,Y,Y
-0.002876737,92.31,0.65,Y,Y,Y,Y
-0.002664286,66.67,0.9,Y,Y,Y,Y
-0.002438692,200,0.3,Y,Y,Y,Y
-0.002198736,92.31,0.65,Y,Y,Y,Y
-0.001957179,48,1.25,Y,Y,Y,Y
-0.001733858,92.31,0.65,Y,Y,Y,Y
-0.001527399,85.71,0.7,Y,Y,Y,Y
-0.001299567,92.31,0.65,Y,Y,Y,Y
-0.001031663,85.71,0.7,Y,Y,Y,Y
-0.000757053,46.15,1.3,Y,Y,Y,Y
-0.000495615,92.31,0.65,Y,Y,Y,Y
-0.000224167,92.31,0.65,Y,Y,Y,Y
0.0000809,85.71,0.7,Y,Y,Y,Y
0.000428469,92.31,0.65,Y,Y,Y,Y
0.000807799,92.31,0.65,Y,Y,Y,Y
0.001194224,100,0.6,Y,Y,Y,Y
0.001566717,92.31,0.65,Y,Y,Y,Y
0.001902018,92.31,0.65,Y,Y,Y,Y
0.002187898,92.31,0.65,Y,Y,Y,Y
0.002433082,100,0.6,Y,Y,Y,Y
0.002653754,92.31,0.65,Y,Y,Y,Y
0.002846426,50,1.2,Y,Y,Y,Y
0.00297776,92.31,0.65,Y,Y,Y,Y
0.003053111,92.31,0.65,Y,Y,Y,Y
0.003140373,92.31,0.65,Y,Y,Y,Y
0.003246937,92.31,0.65,Y,Y,Y,Y
0.003308705,100,0.6,Y,Y,Y,Y
0.003310089,92.31,0.65,Y,Y,Y,Y
0.003283254,92.31,0.65,Y,Y,Y,Y
0.00325404,92.31,0.65,Y,Y,Y,Y
0.00321102,92.31,0.65,Y,Y,Y,Y
0.003114554,100,0.6,Y,Y,Y,Y
0.002943575,85.71,0.7,Y,Y,Y,Y
0.002718582,92.31,0.65,Y,Y,Y,Y
0.002463885,92.31,0.65,Y,Y,Y,Y
0.002160684,92.31,0.65,Y,Y,Y,Y
0.001792634,100,0.6,Y,Y,Y,Y
0.001376888,92.31,0.65,Y,Y,Y,Y
0.000914562,92.31,0.65,Y,Y,Y,Y
0.000407998,92.31,0.65,Y,Y,Y,Y
-0.0000954,100,0.6,Y,Y,Y,Y
-0.000562439,92.31,0.65,Y,Y,Y,Y
-0.001014529,48,1.25,Y,Y,Y,Y
-0.001472142,92.31,0.65,Y,Y,Y,Y
-0.001921898,100,0.6,Y,Y,Y,Y
-0.002324817,92.31,0.65,Y,Y,Y,Y
-0.002654105,92.31,0.65,Y,Y,Y,Y
-0.002928158,92.31,0.65,Y,Y,Y,Y
-0.003159198,48,1.25,Y,Y,Y,Y
-0.003338694,100,0.6,Y,Y,Y,Y
-0.0034709,92.31,0.65,Y,Y,Y,Y
-0.003550952,100,0.6,Y,Y,Y,Y
-0.003565391,92.31,0.65,Y,Y,Y,Y
-0.003518382,100,0.6,Y,Y,Y,Y
-0.003434478,92.31,0.65,Y,Y,Y,Y
-0.003322868,100,0.6,Y,Y,Y,Y
-0.003158843,48,1.25,Y,Y,Y,Y
-0.002934386,100,0.6,Y,Y,Y,Y
-0.002674053,48,1.25,Y,Y,Y,Y
-0.002412155,92.31,0.65,Y,Y,Y,Y
-0.002166197,100,0.6,Y,Y,Y,Y
-0.001911956,100,0.6,Y,Y,Y,Y
-0.00163347,48,1.25,Y,Y,Y,Y
-0.00135073,100,0.6,Y,Y,Y,Y
-0.00107593,100,0.6,Y,Y,Y,Y
-0.000817033,92.31,0.65,Y,Y,Y,Y
-0.000584656,100,0.6,Y,Y,Y,Y
-0.000374323,100,0.6,Y,Y,Y,Y
-0.00017261,92.31,0.65,Y,Y,Y,Y
0.0000297,100,0.6,Y,Y,Y,Y
0.000206542,46.15,1.3,Y,Y,Y,Y
0.000323167,92.31,0.65,Y,Y,Y,Y
0.000414235,100,0.6,Y,Y,Y,Y
